Test Virus,Reference Virus,Titre
A/Switzerland/8060/2017,A/Bretagne/1413/2017,1280
A/England/538/2018,A/Bretagne/1413/2017,40
A/Netherlands/10260/2018,A/Bretagne/1413/2017,80
A/Abu Dhabi/240/2018,A/Bretagne/1413/2017,40
A/Parma/177/2018,A/Bretagne/1413/2017,40
A/Parma/180/2018,A/Bretagne/1413/2017,<40
A/Parma/179/2018,A/Bretagne/1413/2017,<40
A/Parma/174/2018,A/Bretagne/1413/2017,<40
A/England/630/2018,A/Bretagne/1413/2017,160
A/Hong Kong/2946/2018,A/Bretagne/1413/2017,40
A/England/646/2018,A/Bretagne/1413/2017,<40
A/Constanta/239165/2018,A/Bretagne/1413/2017,<40
A/England/754/2018,A/Bretagne/1413/2017,<40
A/Centre/013/2019,A/Bretagne/1413/2017,<40
A/Pays de Loire/040/2019,A/Bretagne/1413/2017,80
A/Nord Pas de Calais/054/2019,A/Bretagne/1413/2017,<40
A/England/3/2019,A/Bretagne/1413/2017,40
A/Paris/105/2019,A/Bretagne/1413/2017,<40
A/Iasi/239836/2019,A/Bretagne/1413/2017,80
A/Palermo/327/2018,A/Bretagne/1413/2017,640
A/Ghana/758/2018,A/Bretagne/1413/2017,<40
A/Nord Pas de Calais/2726/2018,A/Bretagne/1413/2017,<40
A/Bourgogne/074/2019,A/Bretagne/1413/2017,40
A/Haute Normandie/085/2019,A/Bretagne/1413/2017,<40
A/Stockholm/6/2014,A/Singapore/INFIMH-16-0019/2016,160
A/Hong Kong/5738/2014,A/Singapore/INFIMH-16-0019/2016,160
A/Bretagne/1413/2017,A/Singapore/INFIMH-16-0019/2016,160
A/Singapore/INFIMH-16-0019/2016,A/Singapore/INFIMH-16-0019/2016,640
A/Switzerland/8060/2017,A/Singapore/INFIMH-16-0019/2016,320
A/England/538/2018,A/Singapore/INFIMH-16-0019/2016,80
A/Netherlands/10260/2018,A/Singapore/INFIMH-16-0019/2016,80
A/Abu Dhabi/240/2018,A/Singapore/INFIMH-16-0019/2016,80
A/Parma/177/2018,A/Singapore/INFIMH-16-0019/2016,160
A/Parma/180/2018,A/Singapore/INFIMH-16-0019/2016,80
A/Parma/179/2018,A/Singapore/INFIMH-16-0019/2016,80
A/Parma/174/2018,A/Singapore/INFIMH-16-0019/2016,40
A/England/630/2018,A/Singapore/INFIMH-16-0019/2016,80
A/Hong Kong/2946/2018,A/Singapore/INFIMH-16-0019/2016,80
A/England/646/2018,A/Singapore/INFIMH-16-0019/2016,<40
A/Constanta/239165/2018,A/Singapore/INFIMH-16-0019/2016,<40
A/England/754/2018,A/Singapore/INFIMH-16-0019/2016,<40
A/Centre/013/2019,A/Singapore/INFIMH-16-0019/2016,80
A/Pays de Loire/040/2019,A/Singapore/INFIMH-16-0019/2016,40
A/Nord Pas de Calais/054/2019,A/Singapore/INFIMH-16-0019/2016,80
A/England/3/2019,A/Singapore/INFIMH-16-0019/2016,80
A/Paris/105/2019,A/Singapore/INFIMH-16-0019/2016,<40
A/Iasi/239836/2019,A/Singapore/INFIMH-16-0019/2016,80
A/Palermo/327/2018,A/Singapore/INFIMH-16-0019/2016,160
A/Ghana/758/2018,A/Singapore/INFIMH-16-0019/2016,40
A/Nord Pas de Calais/2726/2018,A/Singapore/INFIMH-16-0019/2016,40
A/Bourgogne/074/2019,A/Singapore/INFIMH-16-0019/2016,<40
A/Haute Normandie/085/2019,A/Singapore/INFIMH-16-0019/2016,<40
A/Stockholm/6/2014,A/La Rioja/2202/2018,80
A/Hong Kong/5738/2014,A/La Rioja/2202/2018,80
A/Bretagne/1413/2017,A/La Rioja/2202/2018,80
A/Singapore/INFIMH-16-0019/2016,A/La Rioja/2202/2018,80
A/Switzerland/8060/2017,A/La Rioja/2202/2018,80
A/England/538/2018,A/La Rioja/2202/2018,<40
A/Netherlands/10260/2018,A/La Rioja/2202/2018,320
A/Abu Dhabi/240/2018,A/La Rioja/2202/2018,160
A/Parma/177/2018,A/La Rioja/2202/2018,320
A/Parma/180/2018,A/La Rioja/2202/2018,80
A/Parma/179/2018,A/La Rioja/2202/2018,160
A/Parma/174/2018,A/La Rioja/2202/2018,160
A/England/630/2018,A/La Rioja/2202/2018,80
A/Hong Kong/2946/2018,A/La Rioja/2202/2018,80
A/England/646/2018,A/La Rioja/2202/2018,80
A/Constanta/239165/2018,A/La Rioja/2202/2018,80
A/England/754/2018,A/La Rioja/2202/2018,<40
A/Centre/013/2019,A/La Rioja/2202/2018,160
A/Pays de Loire/040/2019,A/La Rioja/2202/2018,160
A/Nord Pas de Calais/054/2019,A/La Rioja/2202/2018,160
A/England/3/2019,A/La Rioja/2202/2018,80
A/Paris/105/2019,A/La Rioja/2202/2018,80
A/Iasi/239836/2019,A/La Rioja/2202/2018,160
A/Palermo/327/2018,A/La Rioja/2202/2018,160
A/Ghana/758/2018,A/La Rioja/2202/2018,80
A/Nord Pas de Calais/2726/2018,A/La Rioja/2202/2018,80
A/Bourgogne/074/2019,A/La Rioja/2202/2018,<40
A/Haute Normandie/085/2019,A/La Rioja/2202/2018,<40
A/Stockholm/6/2014,A/Switzerland/8060/2017,160
A/Hong Kong/5738/2014,A/Switzerland/8060/2017,160
A/Bretagne/1413/2017,A/Switzerland/8060/2017,640
A/Singapore/INFIMH-16-0019/2016,A/Switzerland/8060/2017,80
A/Switzerland/8060/2017,A/Switzerland/8060/2017,1280
A/England/538/2018,A/Switzerland/8060/2017,40
A/Netherlands/10260/2018,A/Switzerland/8060/2017,80
A/Abu Dhabi/240/2018,A/Switzerland/8060/2017,40
A/Parma/177/2018,A/Switzerland/8060/2017,160
A/Parma/180/2018,A/Switzerland/8060/2017,40
A/Parma/179/2018,A/Switzerland/8060/2017,40
A/Parma/174/2018,A/Switzerland/8060/2017,40
A/England/630/2018,A/Switzerland/8060/2017,160
A/Hong Kong/2946/2018,A/Switzerland/8060/2017,80
A/England/646/2018,A/Switzerland/8060/2017,<40
A/Constanta/239165/2018,A/Switzerland/8060/2017,<40
A/England/754/2018,A/Switzerland/8060/2017,40
A/Centre/013/2019,A/Switzerland/8060/2017,<40
A/Pays de Loire/040/2019,A/Switzerland/8060/2017,80
A/Nord Pas de Calais/054/2019,A/Switzerland/8060/2017,40
A/England/3/2019,A/Switzerland/8060/2017,160
A/Paris/105/2019,A/Switzerland/8060/2017,<40
A/Iasi/239836/2019,A/Switzerland/8060/2017,80
A/Palermo/327/2018,A/Switzerland/8060/2017,640
A/Ghana/758/2018,A/Switzerland/8060/2017,80
A/Nord Pas de Calais/2726/2018,A/Switzerland/8060/2017,80
A/Bourgogne/074/2019,A/Switzerland/8060/2017,<40
A/Haute Normandie/085/2019,A/Switzerland/8060/2017,<40
A/Stockholm/6/2014,A/England/538/2018,160
A/Hong Kong/5738/2014,A/England/538/2018,160
A/Bretagne/1413/2017,A/England/538/2018,80
A/Singapore/INFIMH-16-0019/2016,A/England/538/2018,40
A/Switzerland/8060/2017,A/England/538/2018,80
A/England/538/2018,A/England/538/2018,640
A/Netherlands/10260/2018,A/England/538/2018,80
A/Abu Dhabi/240/2018,A/England/538/2018,40
A/Parma/177/2018,A/England/538/2018,80
A/Parma/180/2018,A/England/538/2018,40
A/Parma/179/2018,A/England/538/2018,40
A/Parma/174/2018,A/England/538/2018,40
A/England/630/2018,A/England/538/2018,40
A/Hong Kong/2946/2018,A/England/538/2018,160
A/England/646/2018,A/England/538/2018,<40
A/Constanta/239165/2018,A/England/538/2018,<40
A/England/754/2018,A/England/538/2018,80
A/Centre/013/2019,A/England/538/2018,<40
A/Pays de Loire/040/2019,A/England/538/2018,40
A/Nord Pas de Calais/054/2019,A/England/538/2018,40
A/England/3/2019,A/England/538/2018,160
A/Paris/105/2019,A/England/538/2018,<40
A/Iasi/239836/2019,A/England/538/2018,40
A/Palermo/327/2018,A/England/538/2018,160
A/Ghana/758/2018,A/England/538/2018,40
A/Nord Pas de Calais/2726/2018,A/England/538/2018,40
A/Bourgogne/074/2019,A/England/538/2018,320
A/Haute Normandie/085/2019,A/England/538/2018,320
A/Stockholm/6/2014,A/Netherlands/10260/2018,<40
A/Hong Kong/5738/2014,A/Netherlands/10260/2018,<40
A/Bretagne/1413/2017,A/Netherlands/10260/2018,<40
A/Singapore/INFIMH-16-0019/2016,A/Netherlands/10260/2018,<40
A/Switzerland/8060/2017,A/Netherlands/10260/2018,40
A/England/538/2018,A/Netherlands/10260/2018,<40
A/Netherlands/10260/2018,A/Netherlands/10260/2018,1280
A/Abu Dhabi/240/2018,A/Netherlands/10260/2018,640
A/Parma/177/2018,A/Netherlands/10260/2018,<40
A/Parma/180/2018,A/Netherlands/10260/2018,<40
A/Parma/179/2018,A/Netherlands/10260/2018,<40
A/Parma/174/2018,A/Netherlands/10260/2018,<40
A/England/630/2018,A/Netherlands/10260/2018,<40
A/Hong Kong/2946/2018,A/Netherlands/10260/2018,<40
A/England/646/2018,A/Netherlands/10260/2018,<40
A/Constanta/239165/2018,A/Netherlands/10260/2018,<40
A/England/754/2018,A/Netherlands/10260/2018,<40
A/Centre/013/2019,A/Netherlands/10260/2018,<40
A/Pays de Loire/040/2019,A/Netherlands/10260/2018,<40
A/Nord Pas de Calais/054/2019,A/Netherlands/10260/2018,<40
A/England/3/2019,A/Netherlands/10260/2018,<40
A/Paris/105/2019,A/Netherlands/10260/2018,<40
A/Iasi/239836/2019,A/Netherlands/10260/2018,<40
A/Palermo/327/2018,A/Netherlands/10260/2018,<40
A/Ghana/758/2018,A/Netherlands/10260/2018,<40
A/Nord Pas de Calais/2726/2018,A/Netherlands/10260/2018,<40
A/Bourgogne/074/2019,A/Netherlands/10260/2018,<40
A/Haute Normandie/085/2019,A/Netherlands/10260/2018,<40
A/Stockholm/6/2014,A/Netherlands/10260/2018,40
A/Hong Kong/5738/2014,A/Netherlands/10260/2018,80
A/Bretagne/1413/2017,A/Netherlands/10260/2018,80
A/Singapore/INFIMH-16-0019/2016,A/Netherlands/10260/2018,40
A/Switzerland/8060/2017,A/Netherlands/10260/2018,80
A/England/538/2018,A/Netherlands/10260/2018,80
A/Netherlands/10260/2018,A/Netherlands/10260/2018,320
A/Abu Dhabi/240/2018,A/Netherlands/10260/2018,*
A/Parma/177/2018,A/Netherlands/10260/2018,320
A/Parma/180/2018,A/Netherlands/10260/2018,160
A/Parma/179/2018,A/Netherlands/10260/2018,160
A/Parma/174/2018,A/Netherlands/10260/2018,160
A/England/630/2018,A/Netherlands/10260/2018,80
A/Hong Kong/2946/2018,A/Netherlands/10260/2018,*
A/England/646/2018,A/Netherlands/10260/2018,80
A/Constanta/239165/2018,A/Netherlands/10260/2018,40
A/England/754/2018,A/Netherlands/10260/2018,<40
A/Centre/013/2019,A/Netherlands/10260/2018,160
A/Pays de Loire/040/2019,A/Netherlands/10260/2018,80
A/Nord Pas de Calais/054/2019,A/Netherlands/10260/2018,80
A/England/3/2019,A/Netherlands/10260/2018,<40
A/Paris/105/2019,A/Netherlands/10260/2018,80
A/Iasi/239836/2019,A/Netherlands/10260/2018,80
A/Palermo/327/2018,A/Netherlands/10260/2018,80
A/Ghana/758/2018,A/Netherlands/10260/2018,80
A/Nord Pas de Calais/2726/2018,A/Netherlands/10260/2018,40
A/Bourgogne/074/2019,A/Netherlands/10260/2018,40
A/Haute Normandie/085/2019,A/Netherlands/10260/2018,40
A/Stockholm/6/2014,A/Norway/3275/2018,80
A/Hong Kong/5738/2014,A/Norway/3275/2018,160
A/Bretagne/1413/2017,A/Norway/3275/2018,160
A/Singapore/INFIMH-16-0019/2016,A/Norway/3275/2018,<40
A/Switzerland/8060/2017,A/Norway/3275/2018,40
A/England/538/2018,A/Norway/3275/2018,<40
A/Netherlands/10260/2018,A/Norway/3275/2018,160
A/Abu Dhabi/240/2018,A/Norway/3275/2018,80
A/Parma/177/2018,A/Norway/3275/2018,160
A/Parma/180/2018,A/Norway/3275/2018,80
A/Parma/179/2018,A/Norway/3275/2018,80
A/Parma/174/2018,A/Norway/3275/2018,80
A/England/630/2018,A/Norway/3275/2018,160
A/Hong Kong/2946/2018,A/Norway/3275/2018,160
A/England/646/2018,A/Norway/3275/2018,80
A/Constanta/239165/2018,A/Norway/3275/2018,40
A/England/754/2018,A/Norway/3275/2018,<40
A/Centre/013/2019,A/Norway/3275/2018,40
A/Pays de Loire/040/2019,A/Norway/3275/2018,160
A/Nord Pas de Calais/054/2019,A/Norway/3275/2018,80
A/England/3/2019,A/Norway/3275/2018,*
A/Paris/105/2019,A/Norway/3275/2018,40
A/Iasi/239836/2019,A/Norway/3275/2018,160
A/Palermo/327/2018,A/Norway/3275/2018,160
A/Ghana/758/2018,A/Norway/3275/2018,<40
A/Nord Pas de Calais/2726/2018,A/Norway/3275/2018,40
A/Bourgogne/074/2019,A/Norway/3275/2018,<40
A/Haute Normandie/085/2019,A/Norway/3275/2018,<40
A/Stockholm/6/2014,A/Stockholm/6/2014,160
A/Hong Kong/5738/2014,A/Stockholm/6/2014,160
A/Bretagne/1413/2017,A/Stockholm/6/2014,160
A/Singapore/INFIMH-16-0019/2016,A/Stockholm/6/2014,<40
A/Switzerland/8060/2017,A/Stockholm/6/2014,40
A/England/538/2018,A/Stockholm/6/2014,80
A/Netherlands/10260/2018,A/Stockholm/6/2014,<40
A/Israel/8135/2018,A/Stockholm/6/2014,<40
A/Israel/178/2018,A/Stockholm/6/2014,160
A/Ukraine/8122/2018,A/Stockholm/6/2014,<40
A/Nordrhein-Westfalen/41/2019,A/Stockholm/6/2014,80
A/Israel/8701/2018,A/Stockholm/6/2014,40
A/Dakar/29/2018,A/Stockholm/6/2014,40
A/Dakar/28/2018,A/Stockholm/6/2014,40
A/Dakar/25/2018,A/Stockholm/6/2014,40
A/Dakar/10/2018,A/Stockholm/6/2014,80
A/Israel/144/2018,A/Stockholm/6/2014,40
A/Israel/133/2018,A/Stockholm/6/2014,40
A/Israel/177/2018,A/Stockholm/6/2014,40
A/Israel/8989/2018,A/Stockholm/6/2014,40
A/Israel/10481/2018,A/Stockholm/6/2014,<40
A/Israel/10480/2018,A/Stockholm/6/2014,<40
A/Israel/590/2018,A/Stockholm/6/2014,40
A/Israel/10422/2018,A/Stockholm/6/2014,40
A/Nordrhein-Westfalen/11/2019,A/Stockholm/6/2014,80
A/Nordrhein-Westfalen/22/2019,A/Stockholm/6/2014,80
A/Berlin/23/2019,A/Stockholm/6/2014,80
A/Stockholm/6/2014,A/Hong Kong/5738/2014,40
A/Hong Kong/5738/2014,A/Hong Kong/5738/2014,80
A/Bretagne/1413/2017,A/Hong Kong/5738/2014,80
A/Singapore/INFIMH-16-0019/2016,A/Hong Kong/5738/2014,40
A/Switzerland/8060/2017,A/Hong Kong/5738/2014,80
A/England/538/2018,A/Hong Kong/5738/2014,<40
A/Netherlands/10260/2018,A/Hong Kong/5738/2014,40
A/Israel/8135/2018,A/Hong Kong/5738/2014,<40
A/Israel/178/2018,A/Hong Kong/5738/2014,40
A/Ukraine/8122/2018,A/Hong Kong/5738/2014,<40
A/Nordrhein-Westfalen/41/2019,A/Hong Kong/5738/2014,<40
A/Israel/8701/2018,A/Hong Kong/5738/2014,<40
A/Dakar/29/2018,A/Hong Kong/5738/2014,<40
A/Dakar/28/2018,A/Hong Kong/5738/2014,<40
A/Dakar/25/2018,A/Hong Kong/5738/2014,<40
A/Dakar/10/2018,A/Hong Kong/5738/2014,40
A/Israel/144/2018,A/Hong Kong/5738/2014,<40
A/Israel/133/2018,A/Hong Kong/5738/2014,<40
A/Israel/177/2018,A/Hong Kong/5738/2014,<40
A/Israel/8989/2018,A/Hong Kong/5738/2014,<40
A/Israel/10481/2018,A/Hong Kong/5738/2014,<40
A/Israel/10480/2018,A/Hong Kong/5738/2014,<40
A/Israel/590/2018,A/Hong Kong/5738/2014,<40
A/Israel/10422/2018,A/Hong Kong/5738/2014,<40
A/Nordrhein-Westfalen/11/2019,A/Hong Kong/5738/2014,<40
A/Nordrhein-Westfalen/22/2019,A/Hong Kong/5738/2014,<40
A/Berlin/23/2019,A/Hong Kong/5738/2014,<40
A/Stockholm/6/2014,A/Bretagne/1413/2017,80
A/Hong Kong/5738/2014,A/Bretagne/1413/2017,80
A/Bretagne/1413/2017,A/Bretagne/1413/2017,640
A/Singapore/INFIMH-16-0019/2016,A/Bretagne/1413/2017,40
A/Switzerland/8060/2017,A/Bretagne/1413/2017,1280
A/England/538/2018,A/Bretagne/1413/2017,40
A/Netherlands/10260/2018,A/Bretagne/1413/2017,80
A/Israel/8135/2018,A/Bretagne/1413/2017,<40
A/Israel/178/2018,A/Bretagne/1413/2017,80
A/Ukraine/8122/2018,A/Bretagne/1413/2017,<40
A/Nordrhein-Westfalen/41/2019,A/Bretagne/1413/2017,<40
A/Israel/8701/2018,A/Bretagne/1413/2017,<40
A/Dakar/29/2018,A/Bretagne/1413/2017,80
A/Dakar/28/2018,A/Bretagne/1413/2017,40
A/Dakar/25/2018,A/Bretagne/1413/2017,40
A/Dakar/10/2018,A/Bretagne/1413/2017,80
A/Israel/144/2018,A/Bretagne/1413/2017,40
A/Israel/133/2018,A/Bretagne/1413/2017,40
A/Israel/177/2018,A/Bretagne/1413/2017,40
A/Israel/8989/2018,A/Bretagne/1413/2017,40
A/Israel/10481/2018,A/Bretagne/1413/2017,<40
A/Israel/10480/2018,A/Bretagne/1413/2017,<40
A/Israel/590/2018,A/Bretagne/1413/2017,40
A/Israel/10422/2018,A/Bretagne/1413/2017,<40
A/Nordrhein-Westfalen/11/2019,A/Bretagne/1413/2017,40
A/Nordrhein-Westfalen/22/2019,A/Bretagne/1413/2017,40
A/Berlin/23/2019,A/Bretagne/1413/2017,40
A/Stockholm/6/2014,A/Singapore/INFIMH-16-0019/2016,160
A/Hong Kong/5738/2014,A/Singapore/INFIMH-16-0019/2016,160
A/Bretagne/1413/2017,A/Singapore/INFIMH-16-0019/2016,160
A/Singapore/INFIMH-16-0019/2016,A/Singapore/INFIMH-16-0019/2016,640
A/Switzerland/8060/2017,A/Singapore/INFIMH-16-0019/2016,640
A/England/538/2018,A/Singapore/INFIMH-16-0019/2016,80
A/Netherlands/10260/2018,A/Singapore/INFIMH-16-0019/2016,80
A/Israel/8135/2018,A/Singapore/INFIMH-16-0019/2016,40
A/Israel/178/2018,A/Singapore/INFIMH-16-0019/2016,160
A/Ukraine/8122/2018,A/Singapore/INFIMH-16-0019/2016,<40
A/Nordrhein-Westfalen/41/2019,A/Singapore/INFIMH-16-0019/2016,80
A/Israel/8701/2018,A/Singapore/INFIMH-16-0019/2016,80
A/Dakar/29/2018,A/Singapore/INFIMH-16-0019/2016,80
A/Dakar/28/2018,A/Singapore/INFIMH-16-0019/2016,80
A/Dakar/25/2018,A/Singapore/INFIMH-16-0019/2016,80
A/Dakar/10/2018,A/Singapore/INFIMH-16-0019/2016,160
A/Israel/144/2018,A/Singapore/INFIMH-16-0019/2016,80
A/Israel/133/2018,A/Singapore/INFIMH-16-0019/2016,80
A/Israel/177/2018,A/Singapore/INFIMH-16-0019/2016,80
A/Israel/8989/2018,A/Singapore/INFIMH-16-0019/2016,40
A/Israel/10481/2018,A/Singapore/INFIMH-16-0019/2016,40
A/Israel/10480/2018,A/Singapore/INFIMH-16-0019/2016,<40
A/Israel/590/2018,A/Singapore/INFIMH-16-0019/2016,40
A/Israel/10422/2018,A/Singapore/INFIMH-16-0019/2016,40
A/Nordrhein-Westfalen/11/2019,A/Singapore/INFIMH-16-0019/2016,80
A/Nordrhein-Westfalen/22/2019,A/Singapore/INFIMH-16-0019/2016,80
A/Berlin/23/2019,A/Singapore/INFIMH-16-0019/2016,80
A/Stockholm/6/2014,A/La Rioja/2202/2018,80
A/Hong Kong/5738/2014,A/La Rioja/2202/2018,80
A/Bretagne/1413/2017,A/La Rioja/2202/2018,80
A/Singapore/INFIMH-16-0019/2016,A/La Rioja/2202/2018,160
A/Switzerland/8060/2017,A/La Rioja/2202/2018,80
A/England/538/2018,A/La Rioja/2202/2018,40
A/Netherlands/10260/2018,A/La Rioja/2202/2018,320
A/Israel/8135/2018,A/La Rioja/2202/2018,<40
A/Israel/178/2018,A/La Rioja/2202/2018,160
A/Ukraine/8122/2018,A/La Rioja/2202/2018,80
A/Nordrhein-Westfalen/41/2019,A/La Rioja/2202/2018,160
A/Israel/8701/2018,A/La Rioja/2202/2018,80
A/Dakar/29/2018,A/La Rioja/2202/2018,<40
A/Dakar/28/2018,A/La Rioja/2202/2018,<40
A/Dakar/25/2018,A/La Rioja/2202/2018,<40
A/Dakar/10/2018,A/La Rioja/2202/2018,80
A/Israel/144/2018,A/La Rioja/2202/2018,<40
A/Israel/133/2018,A/La Rioja/2202/2018,<40
A/Israel/177/2018,A/La Rioja/2202/2018,<40
A/Israel/8989/2018,A/La Rioja/2202/2018,<40
A/Israel/10481/2018,A/La Rioja/2202/2018,<40
A/Israel/10480/2018,A/La Rioja/2202/2018,<40
A/Israel/590/2018,A/La Rioja/2202/2018,<40
A/Israel/10422/2018,A/La Rioja/2202/2018,<40
A/Nordrhein-Westfalen/11/2019,A/La Rioja/2202/2018,<40
A/Nordrhein-Westfalen/22/2019,A/La Rioja/2202/2018,<40
A/Berlin/23/2019,A/La Rioja/2202/2018,<40
A/Stockholm/6/2014,A/Switzerland/8060/2017,160
A/Hong Kong/5738/2014,A/Switzerland/8060/2017,160
A/Bretagne/1413/2017,A/Switzerland/8060/2017,640
A/Singapore/INFIMH-16-0019/2016,A/Switzerland/8060/2017,160
A/Switzerland/8060/2017,A/Switzerland/8060/2017,1280
A/England/538/2018,A/Switzerland/8060/2017,80
A/Netherlands/10260/2018,A/Switzerland/8060/2017,80
A/Israel/8135/2018,A/Switzerland/8060/2017,<40
A/Israel/178/2018,A/Switzerland/8060/2017,160
A/Ukraine/8122/2018,A/Switzerland/8060/2017,<40
A/Nordrhein-Westfalen/41/2019,A/Switzerland/8060/2017,80
A/Israel/8701/2018,A/Switzerland/8060/2017,80
A/Dakar/29/2018,A/Switzerland/8060/2017,80
A/Dakar/28/2018,A/Switzerland/8060/2017,80
A/Dakar/25/2018,A/Switzerland/8060/2017,40
A/Dakar/10/2018,A/Switzerland/8060/2017,160
A/Israel/144/2018,A/Switzerland/8060/2017,80
A/Israel/133/2018,A/Switzerland/8060/2017,80
A/Israel/177/2018,A/Switzerland/8060/2017,80
A/Israel/8989/2018,A/Switzerland/8060/2017,40
A/Israel/10481/2018,A/Switzerland/8060/2017,40
A/Israel/10480/2018,A/Switzerland/8060/2017,40
A/Israel/590/2018,A/Switzerland/8060/2017,40
A/Israel/10422/2018,A/Switzerland/8060/2017,40
A/Nordrhein-Westfalen/11/2019,A/Switzerland/8060/2017,80
A/Nordrhein-Westfalen/22/2019,A/Switzerland/8060/2017,80
A/Berlin/23/2019,A/Switzerland/8060/2017,80
A/Stockholm/6/2014,A/England/538/2018,160
A/Hong Kong/5738/2014,A/England/538/2018,160
A/Bretagne/1413/2017,A/England/538/2018,160
A/Singapore/INFIMH-16-0019/2016,A/England/538/2018,80
A/Switzerland/8060/2017,A/England/538/2018,80
A/England/538/2018,A/England/538/2018,640
A/Netherlands/10260/2018,A/England/538/2018,80
A/Israel/8135/2018,A/England/538/2018,320
A/Israel/178/2018,A/England/538/2018,80
A/Ukraine/8122/2018,A/England/538/2018,<40
A/Nordrhein-Westfalen/41/2019,A/England/538/2018,80
A/Israel/8701/2018,A/England/538/2018,40
A/Dakar/29/2018,A/England/538/2018,640
A/Dakar/28/2018,A/England/538/2018,320
A/Dakar/25/2018,A/England/538/2018,640
A/Dakar/10/2018,A/England/538/2018,640
A/Israel/144/2018,A/England/538/2018,640
A/Israel/133/2018,A/England/538/2018,640
A/Israel/177/2018,A/England/538/2018,640
A/Israel/8989/2018,A/England/538/2018,320
A/Israel/10481/2018,A/England/538/2018,320
A/Israel/10480/2018,A/England/538/2018,320
A/Israel/590/2018,A/England/538/2018,320
A/Israel/10422/2018,A/England/538/2018,320
A/Nordrhein-Westfalen/11/2019,A/England/538/2018,640
A/Nordrhein-Westfalen/22/2019,A/England/538/2018,640
A/Berlin/23/2019,A/England/538/2018,640
A/Stockholm/6/2014,A/Netherlands/10260/2018,<40
A/Hong Kong/5738/2014,A/Netherlands/10260/2018,<40
