Test Virus,Reference Virus,Titre
A/Mauritius/P08894/2023,A/Cambodia/e0826360/2020,80
A/Cambodia/925256/2020,A/Thuringen/10/2022,<40
A/Cambodia/e0826360/2020,A/Thuringen/10/2022,40
A/Thuringen/10/2022,A/Thuringen/10/2022,320
A/Stockholm/5/2021,A/Thuringen/10/2022,80
A/Darwin/9/2021,A/Thuringen/10/2022,320
A/Norway/24873/2021,A/Thuringen/10/2022,80
A/Norway/24873/2021,A/Thuringen/10/2022,160
A/Poland/97/2022,A/Thuringen/10/2022,80
A/Slovenia/8720/2022,A/Thuringen/10/2022,80
A/Lille/50053/2022,A/Thuringen/10/2022,40
A/Catalonia/NSVH161512067/2022,A/Thuringen/10/2022,80
A/Albania/290586/2023,A/Thuringen/10/2022,640
A/Valladolid/24/2022,A/Thuringen/10/2022,320
A/Valladolid/22/2022,A/Thuringen/10/2022,320
A/Castilla La Mancha/3894/2022,A/Thuringen/10/2022,160
A/Valladolid/27/2022,A/Thuringen/10/2022,320
A/Valladolid/11/2022,A/Thuringen/10/2022,160
A/Burgos/29/2022,A/Thuringen/10/2022,320
A/Salamanca/33/2022,A/Thuringen/10/2022,320
A/Burgos/28/2022,A/Thuringen/10/2022,320
A/Ceuta/4232/2022,A/Thuringen/10/2022,320
A/Bretagne/55452/2022,A/Thuringen/10/2022,160
A/Avila/53/2022,A/Thuringen/10/2022,320
A/Bulgaria/509/2023,A/Thuringen/10/2022,640
A/Castilla La Mancha/4215/2022,A/Thuringen/10/2022,320
A/Castilla La Mancha/4128/2022,A/Thuringen/10/2022,320
A/Valladolid/31/2022,A/Thuringen/10/2022,160
A/Albania/290567/2023,A/Thuringen/10/2022,320
A/Bulgaria/664/2023,A/Thuringen/10/2022,160
A/Mauritius/P61639/2022,A/Thuringen/10/2022,160
A/Castilla La Mancha/3901/2022,A/Thuringen/10/2022,<40
A/Palencia/30/2022,A/Thuringen/10/2022,<40
A/Salamanca/34/2022,A/Thuringen/10/2022,40
A/Burgos/4/2023,A/Thuringen/10/2022,<40
A/Valladolid/19/2022,A/Thuringen/10/2022,<40
A/Valladolid/32/2022,A/Thuringen/10/2022,<40
A/Valladolid/12/2022,A/Thuringen/10/2022,<40
A/Burgos/5/2023,A/Thuringen/10/2022,40
A/Valladolid/21/2022,A/Thuringen/10/2022,160
A/Aragon/4051/2022,A/Thuringen/10/2022,40
A/Bretagne/55892/2022,A/Thuringen/10/2022,80
A/Albania/290580/2023,A/Thuringen/10/2022,80
A/Valladolid/15/2023,A/Thuringen/10/2022,40
A/Albania/290638/2023,A/Thuringen/10/2022,160
A/Burgos/8/2023,A/Thuringen/10/2022,80
A/Castilla La Mancha/4044/2022,A/Thuringen/10/2022,80
A/Albania/290633/2023,A/Thuringen/10/2022,80
A/Segovia/233/2022,A/Thuringen/10/2022,80
A/Navarra/4220/2022,A/Thuringen/10/2022,<40
A/Brandenburg/15/2022,A/Thuringen/10/2022,320
A/Valladolid/17/2023,A/Thuringen/10/2022,80
A/Mauritius/P08894/2023,A/Thuringen/10/2022,160
A/Cambodia/925256/2020,A/Stockholm/5/2021,320
A/Cambodia/e0826360/2020,A/Stockholm/5/2021,160
A/Thuringen/10/2022,A/Stockholm/5/2021,320
A/Stockholm/5/2021,A/Stockholm/5/2021,640
A/Darwin/9/2021,A/Stockholm/5/2021,640
A/Norway/24873/2021,A/Stockholm/5/2021,160
A/Norway/24873/2021,A/Stockholm/5/2021,640
A/Poland/97/2022,A/Stockholm/5/2021,640
A/Slovenia/8720/2022,A/Stockholm/5/2021,320
A/Lille/50053/2022,A/Stockholm/5/2021,320
A/Catalonia/NSVH161512067/2022,A/Stockholm/5/2021,160
A/Albania/290586/2023,A/Stockholm/5/2021,640
A/Valladolid/24/2022,A/Stockholm/5/2021,160
A/Valladolid/22/2022,A/Stockholm/5/2021,320
A/Castilla La Mancha/3894/2022,A/Stockholm/5/2021,160
A/Valladolid/27/2022,A/Stockholm/5/2021,320
A/Valladolid/11/2022,A/Stockholm/5/2021,320
A/Burgos/29/2022,A/Stockholm/5/2021,320
A/Salamanca/33/2022,A/Stockholm/5/2021,320
A/Burgos/28/2022,A/Stockholm/5/2021,320
A/Ceuta/4232/2022,A/Stockholm/5/2021,320
A/Bretagne/55452/2022,A/Stockholm/5/2021,160
A/Avila/53/2022,A/Stockholm/5/2021,320
A/Bulgaria/509/2023,A/Stockholm/5/2021,320
A/Castilla La Mancha/4215/2022,A/Stockholm/5/2021,320
A/Castilla La Mancha/4128/2022,A/Stockholm/5/2021,160
A/Valladolid/31/2022,A/Stockholm/5/2021,160
A/Albania/290567/2023,A/Stockholm/5/2021,320
A/Bulgaria/664/2023,A/Stockholm/5/2021,320
A/Mauritius/P61639/2022,A/Stockholm/5/2021,160
A/Castilla La Mancha/3901/2022,A/Stockholm/5/2021,160
A/Palencia/30/2022,A/Stockholm/5/2021,80
A/Salamanca/34/2022,A/Stockholm/5/2021,160
A/Burgos/4/2023,A/Stockholm/5/2021,80
A/Valladolid/19/2022,A/Stockholm/5/2021,80
A/Valladolid/32/2022,A/Stockholm/5/2021,80
A/Valladolid/12/2022,A/Stockholm/5/2021,80
A/Burgos/5/2023,A/Stockholm/5/2021,160
A/Valladolid/21/2022,A/Stockholm/5/2021,160
A/Aragon/4051/2022,A/Stockholm/5/2021,160
A/Bretagne/55892/2022,A/Stockholm/5/2021,80
A/Albania/290580/2023,A/Stockholm/5/2021,160
A/Valladolid/15/2023,A/Stockholm/5/2021,160
A/Albania/290638/2023,A/Stockholm/5/2021,320
A/Burgos/8/2023,A/Stockholm/5/2021,160
A/Castilla La Mancha/4044/2022,A/Stockholm/5/2021,160
A/Albania/290633/2023,A/Stockholm/5/2021,160
A/Segovia/233/2022,A/Stockholm/5/2021,160
A/Navarra/4220/2022,A/Stockholm/5/2021,160
A/Brandenburg/15/2022,A/Stockholm/5/2021,640
A/Valladolid/17/2023,A/Stockholm/5/2021,80
A/Mauritius/P08894/2023,A/Stockholm/5/2021,160
A/Cambodia/925256/2020,A/Darwin/9/2021,320
A/Cambodia/e0826360/2020,A/Darwin/9/2021,320
A/Thuringen/10/2022,A/Darwin/9/2021,160
A/Stockholm/5/2021,A/Darwin/9/2021,640
A/Darwin/9/2021,A/Darwin/9/2021,1280
A/Norway/24873/2021,A/Darwin/9/2021,320
A/Norway/24873/2021,A/Darwin/9/2021,1280
A/Poland/97/2022,A/Darwin/9/2021,640
A/Slovenia/8720/2022,A/Darwin/9/2021,640
A/Lille/50053/2022,A/Darwin/9/2021,320
A/Catalonia/NSVH161512067/2022,A/Darwin/9/2021,320
A/Albania/290586/2023,A/Darwin/9/2021,320
A/Valladolid/24/2022,A/Darwin/9/2021,160
A/Valladolid/22/2022,A/Darwin/9/2021,320
A/Castilla La Mancha/3894/2022,A/Darwin/9/2021,160
A/Valladolid/27/2022,A/Darwin/9/2021,320
A/Valladolid/11/2022,A/Darwin/9/2021,160
A/Burgos/29/2022,A/Darwin/9/2021,320
A/Salamanca/33/2022,A/Darwin/9/2021,320
A/Burgos/28/2022,A/Darwin/9/2021,320
A/Ceuta/4232/2022,A/Darwin/9/2021,320
A/Bretagne/55452/2022,A/Darwin/9/2021,160
A/Avila/53/2022,A/Darwin/9/2021,320
A/Bulgaria/509/2023,A/Darwin/9/2021,640
A/Castilla La Mancha/4215/2022,A/Darwin/9/2021,320
A/Castilla La Mancha/4128/2022,A/Darwin/9/2021,320
A/Valladolid/31/2022,A/Darwin/9/2021,160
A/Albania/290567/2023,A/Darwin/9/2021,320
A/Bulgaria/664/2023,A/Darwin/9/2021,160
A/Mauritius/P61639/2022,A/Darwin/9/2021,160
A/Castilla La Mancha/3901/2022,A/Darwin/9/2021,320
A/Palencia/30/2022,A/Darwin/9/2021,320
A/Salamanca/34/2022,A/Darwin/9/2021,320
A/Burgos/4/2023,A/Darwin/9/2021,160
A/Valladolid/19/2022,A/Darwin/9/2021,320
A/Valladolid/32/2022,A/Darwin/9/2021,320
A/Valladolid/12/2022,A/Darwin/9/2021,320
A/Burgos/5/2023,A/Darwin/9/2021,320
A/Valladolid/21/2022,A/Darwin/9/2021,640
A/Aragon/4051/2022,A/Darwin/9/2021,160
A/Bretagne/55892/2022,A/Darwin/9/2021,160
A/Albania/290580/2023,A/Darwin/9/2021,320
A/Valladolid/15/2023,A/Darwin/9/2021,320
A/Albania/290638/2023,A/Darwin/9/2021,640
A/Burgos/8/2023,A/Darwin/9/2021,320
A/Castilla La Mancha/4044/2022,A/Darwin/9/2021,320
A/Albania/290633/2023,A/Darwin/9/2021,320
A/Segovia/233/2022,A/Darwin/9/2021,160
A/Navarra/4220/2022,A/Darwin/9/2021,320
A/Brandenburg/15/2022,A/Darwin/9/2021,640
A/Valladolid/17/2023,A/Darwin/9/2021,320
A/Mauritius/P08894/2023,A/Darwin/9/2021,320
A/Cambodia/925256/2020,A/Norway/24873/2021,80
A/Cambodia/e0826360/2020,A/Norway/24873/2021,40
A/Thuringen/10/2022,A/Norway/24873/2021,80
A/Stockholm/5/2021,A/Norway/24873/2021,80
A/Darwin/9/2021,A/Norway/24873/2021,160
A/Norway/24873/2021,A/Norway/24873/2021,160
A/Norway/24873/2021,A/Norway/24873/2021,320
A/Poland/97/2022,A/Norway/24873/2021,320
A/Slovenia/8720/2022,A/Norway/24873/2021,160
A/Lille/50053/2022,A/Norway/24873/2021,80
A/Catalonia/NSVH161512067/2022,A/Norway/24873/2021,80
A/Albania/290586/2023,A/Norway/24873/2021,160
A/Valladolid/24/2022,A/Norway/24873/2021,40
A/Valladolid/22/2022,A/Norway/24873/2021,80
A/Castilla La Mancha/3894/2022,A/Norway/24873/2021,40
A/Valladolid/27/2022,A/Norway/24873/2021,80
A/Valladolid/11/2022,A/Norway/24873/2021,80
A/Burgos/29/2022,A/Norway/24873/2021,80
A/Salamanca/33/2022,A/Norway/24873/2021,80
A/Burgos/28/2022,A/Norway/24873/2021,80
A/Ceuta/4232/2022,A/Norway/24873/2021,80
A/Bretagne/55452/2022,A/Norway/24873/2021,40
A/Avila/53/2022,A/Norway/24873/2021,80
A/Bulgaria/509/2023,A/Norway/24873/2021,160
A/Castilla La Mancha/4215/2022,A/Norway/24873/2021,80
A/Castilla La Mancha/4128/2022,A/Norway/24873/2021,40
A/Valladolid/31/2022,A/Norway/24873/2021,40
A/Albania/290567/2023,A/Norway/24873/2021,80
A/Bulgaria/664/2023,A/Norway/24873/2021,40
A/Mauritius/P61639/2022,A/Norway/24873/2021,40
A/Castilla La Mancha/3901/2022,A/Norway/24873/2021,40
A/Palencia/30/2022,A/Norway/24873/2021,40
A/Salamanca/34/2022,A/Norway/24873/2021,40
A/Burgos/4/2023,A/Norway/24873/2021,40
A/Valladolid/19/2022,A/Norway/24873/2021,40
A/Valladolid/32/2022,A/Norway/24873/2021,40
A/Valladolid/12/2022,A/Norway/24873/2021,40
A/Burgos/5/2023,A/Norway/24873/2021,40
A/Valladolid/21/2022,A/Norway/24873/2021,80
A/Aragon/4051/2022,A/Norway/24873/2021,40
A/Bretagne/55892/2022,A/Norway/24873/2021,40
A/Albania/290580/2023,A/Norway/24873/2021,80
A/Valladolid/15/2023,A/Norway/24873/2021,40
A/Albania/290638/2023,A/Norway/24873/2021,160
A/Burgos/8/2023,A/Norway/24873/2021,80
A/Castilla La Mancha/4044/2022,A/Norway/24873/2021,40
A/Albania/290633/2023,A/Norway/24873/2021,80
A/Segovia/233/2022,A/Norway/24873/2021,40
A/Navarra/4220/2022,A/Norway/24873/2021,40
A/Brandenburg/15/2022,A/Norway/24873/2021,320
A/Valladolid/17/2023,A/Norway/24873/2021,320
A/Mauritius/P08894/2023,A/Norway/24873/2021,320
A/Cambodia/925256/2020,A/Norway/24873/2021,40
A/Cambodia/e0826360/2020,A/Norway/24873/2021,80
A/Thuringen/10/2022,A/Norway/24873/2021,160
A/Stockholm/5/2021,A/Norway/24873/2021,320
A/Darwin/9/2021,A/Norway/24873/2021,320
A/Norway/24873/2021,A/Norway/24873/2021,320
A/Norway/24873/2021,A/Norway/24873/2021,1280
A/Poland/97/2022,A/Norway/24873/2021,320
A/Slovenia/8720/2022,A/Norway/24873/2021,320
A/Lille/50053/2022,A/Norway/24873/2021,160
A/Catalonia/NSVH161512067/2022,A/Norway/24873/2021,160
A/Albania/290586/2023,A/Norway/24873/2021,320
A/Valladolid/24/2022,A/Norway/24873/2021,80
A/Valladolid/22/2022,A/Norway/24873/2021,160
A/Castilla La Mancha/3894/2022,A/Norway/24873/2021,80
A/Valladolid/27/2022,A/Norway/24873/2021,160
A/Valladolid/11/2022,A/Norway/24873/2021,80
A/Burgos/29/2022,A/Norway/24873/2021,80
A/Salamanca/33/2022,A/Norway/24873/2021,160
A/Burgos/28/2022,A/Norway/24873/2021,160
A/Ceuta/4232/2022,A/Norway/24873/2021,160
A/Bretagne/55452/2022,A/Norway/24873/2021,80
A/Avila/53/2022,A/Norway/24873/2021,160
A/Bulgaria/509/2023,A/Norway/24873/2021,160
A/Castilla La Mancha/4215/2022,A/Norway/24873/2021,80
A/Castilla La Mancha/4128/2022,A/Norway/24873/2021,160
A/Valladolid/31/2022,A/Norway/24873/2021,40
A/Albania/290567/2023,A/Norway/24873/2021,80
A/Bulgaria/664/2023,A/Norway/24873/2021,80
A/Mauritius/P61639/2022,A/Norway/24873/2021,80
A/Castilla La Mancha/3901/2022,A/Norway/24873/2021,80
A/Palencia/30/2022,A/Norway/24873/2021,80
A/Salamanca/34/2022,A/Norway/24873/2021,80
A/Burgos/4/2023,A/Norway/24873/2021,80
A/Valladolid/19/2022,A/Norway/24873/2021,80
A/Valladolid/32/2022,A/Norway/24873/2021,80
A/Valladolid/12/2022,A/Norway/24873/2021,80
A/Burgos/5/2023,A/Norway/24873/2021,80
A/Valladolid/21/2022,A/Norway/24873/2021,160
A/Aragon/4051/2022,A/Norway/24873/2021,80
A/Bretagne/55892/2022,A/Norway/24873/2021,80
A/Albania/290580/2023,A/Norway/24873/2021,160
A/Valladolid/15/2023,A/Norway/24873/2021,160
A/Albania/290638/2023,A/Norway/24873/2021,320
A/Burgos/8/2023,A/Norway/24873/2021,160
A/Castilla La Mancha/4044/2022,A/Norway/24873/2021,160
A/Albania/290633/2023,A/Norway/24873/2021,160
A/Segovia/233/2022,A/Norway/24873/2021,80
A/Navarra/4220/2022,A/Norway/24873/2021,160
A/Brandenburg/15/2022,A/Norway/24873/2021,1280
A/Valladolid/17/2023,A/Norway/24873/2021,320
A/Mauritius/P08894/2023,A/Norway/24873/2021,640
A/Cambodia/925256/2020,A/Poland/97/2022,80
A/Cambodia/e0826360/2020,A/Poland/97/2022,40
A/Thuringen/10/2022,A/Poland/97/2022,80
A/Stockholm/5/2021,A/Poland/97/2022,320
A/Darwin/9/2021,A/Poland/97/2022,640
A/Norway/24873/2021,A/Poland/97/2022,160
A/Norway/24873/2021,A/Poland/97/2022,320
A/Poland/97/2022,A/Poland/97/2022,1280
A/Slovenia/8720/2022,A/Poland/97/2022,640
A/Lille/50053/2022,A/Poland/97/2022,320
A/Catalonia/NSVH161512067/2022,A/Poland/97/2022,320
A/Albania/290586/2023,A/Poland/97/2022,160
A/Valladolid/24/2022,A/Poland/97/2022,80
A/Valladolid/22/2022,A/Poland/97/2022,160
A/Castilla La Mancha/3894/2022,A/Poland/97/2022,40
A/Valladolid/27/2022,A/Poland/97/2022,160
A/Valladolid/11/2022,A/Poland/97/2022,80
A/Burgos/29/2022,A/Poland/97/2022,80
A/Salamanca/33/2022,A/Poland/97/2022,80
A/Burgos/28/2022,A/Poland/97/2022,80
A/Ceuta/4232/2022,A/Poland/97/2022,80
A/Bretagne/55452/2022,A/Poland/97/2022,40
A/Avila/53/2022,A/Poland/97/2022,80
A/Bulgaria/509/2023,A/Poland/97/2022,320
A/Castilla La Mancha/4215/2022,A/Poland/97/2022,80
A/Castilla La Mancha/4128/2022,A/Poland/97/2022,80
A/Valladolid/31/2022,A/Poland/97/2022,40
A/Albania/290567/2023,A/Poland/97/2022,80
A/Bulgaria/664/2023,A/Poland/97/2022,80
A/Mauritius/P61639/2022,A/Poland/97/2022,40
A/Castilla La Mancha/3901/2022,A/Poland/97/2022,320
A/Palencia/30/2022,A/Poland/97/2022,160
A/Salamanca/34/2022,A/Poland/97/2022,320
A/Burgos/4/2023,A/Poland/97/2022,160
A/Valladolid/19/2022,A/Poland/97/2022,320
A/Valladolid/32/2022,A/Poland/97/2022,160
A/Valladolid/12/2022,A/Poland/97/2022,160
A/Burgos/5/2023,A/Poland/97/2022,320
A/Valladolid/21/2022,A/Poland/97/2022,320
A/Aragon/4051/2022,A/Poland/97/2022,160
A/Bretagne/55892/2022,A/Poland/97/2022,160
A/Albania/290580/2023,A/Poland/97/2022,320
A/Valladolid/15/2023,A/Poland/97/2022,320
A/Albania/290638/2023,A/Poland/97/2022,640
A/Burgos/8/2023,A/Poland/97/2022,160
A/Castilla La Mancha/4044/2022,A/Poland/97/2022,320
A/Albania/290633/2023,A/Poland/97/2022,320
A/Segovia/233/2022,A/Poland/97/2022,320
A/Navarra/4220/2022,A/Poland/97/2022,320
A/Brandenburg/15/2022,A/Poland/97/2022,320
A/Valladolid/17/2023,A/Poland/97/2022,80
A/Mauritius/P08894/2023,A/Poland/97/2022,160
A/Cambodia/925256/2020,A/Slovenia/8720/2022,<40
A/Cambodia/e0826360/2020,A/Slovenia/8720/2022,80
A/Thuringen/10/2022,A/Slovenia/8720/2022,160
A/Stockholm/5/2021,A/Slovenia/8720/2022,320
A/Darwin/9/2021,A/Slovenia/8720/2022,640
A/Norway/24873/2021,A/Slovenia/8720/2022,160
A/Norway/24873/2021,A/Slovenia/8720/2022,1280
A/Poland/97/2022,A/Slovenia/8720/2022,1280
A/Slovenia/8720/2022,A/Slovenia/8720/2022,640
A/Lille/50053/2022,A/Slovenia/8720/2022,640
A/Catalonia/NSVH161512067/2022,A/Slovenia/8720/2022,640
A/Albania/290586/2023,A/Slovenia/8720/2022,320
A/Valladolid/24/2022,A/Slovenia/8720/2022,160
A/Valladolid/22/2022,A/Slovenia/8720/2022,160
A/Castilla La Mancha/3894/2022,A/Slovenia/8720/2022,160
A/Valladolid/27/2022,A/Slovenia/8720/2022,320
A/Valladolid/11/2022,A/Slovenia/8720/2022,160
A/Burgos/29/2022,A/Slovenia/8720/2022,320
A/Salamanca/33/2022,A/Slovenia/8720/2022,320
A/Burgos/28/2022,A/Slovenia/8720/2022,160
A/Ceuta/4232/2022,A/Slovenia/8720/2022,160
A/Bretagne/55452/2022,A/Slovenia/8720/2022,80
A/Avila/53/2022,A/Slovenia/8720/2022,320
A/Bulgaria/509/2023,A/Slovenia/8720/2022,320
A/Castilla La Mancha/4215/2022,A/Slovenia/8720/2022,160
A/Castilla La Mancha/4128/2022,A/Slovenia/8720/2022,160
A/Valladolid/31/2022,A/Slovenia/8720/2022,80
A/Albania/290567/2023,A/Slovenia/8720/2022,160
A/Bulgaria/664/2023,A/Slovenia/8720/2022,80
A/Mauritius/P61639/2022,A/Slovenia/8720/2022,80
A/Castilla La Mancha/3901/2022,A/Slovenia/8720/2022,320
A/Palencia/30/2022,A/Slovenia/8720/2022,320
A/Salamanca/34/2022,A/Slovenia/8720/2022,640
A/Burgos/4/2023,A/Slovenia/8720/2022,320
A/Valladolid/19/2022,A/Slovenia/8720/2022,320
A/Valladolid/32/2022,A/Slovenia/8720/2022,320
A/Valladolid/12/2022,A/Slovenia/8720/2022,320
A/Burgos/5/2023,A/Slovenia/8720/2022,640
A/Valladolid/21/2022,A/Slovenia/8720/2022,1280
A/Aragon/4051/2022,A/Slovenia/8720/2022,320
A/Bretagne/55892/2022,A/Slovenia/8720/2022,320
A/Albania/290580/2023,A/Slovenia/8720/2022,640
A/Valladolid/15/2023,A/Slovenia/8720/2022,640
A/Albania/290638/2023,A/Slovenia/8720/2022,1280
A/Burgos/8/2023,A/Slovenia/8720/2022,640
A/Castilla La Mancha/4044/2022,A/Slovenia/8720/2022,640
A/Albania/290633/2023,A/Slovenia/8720/2022,640
A/Segovia/233/2022,A/Slovenia/8720/2022,640
A/Navarra/4220/2022,A/Slovenia/8720/2022,640
A/Brandenburg/15/2022,A/Slovenia/8720/2022,640
A/Valladolid/17/2023,A/Slovenia/8720/2022,160
A/Mauritius/P08894/2023,A/Slovenia/8720/2022,320
A/Cambodia/925256/2020,A/Lille/50053/2022,160
A/Cambodia/e0826360/2020,A/Lille/50053/2022,160
A/Thuringen/10/2022,A/Lille/50053/2022,320
A/Stockholm/5/2021,A/Lille/50053/2022,320
A/Darwin/9/2021,A/Lille/50053/2022,640
A/Norway/24873/2021,A/Lille/50053/2022,160
A/Norway/24873/2021,A/Lille/50053/2022,640
A/Poland/97/2022,A/Lille/50053/2022,1280
A/Slovenia/8720/2022,A/Lille/50053/2022,1280
A/Lille/50053/2022,A/Lille/50053/2022,2560
A/Catalonia/NSVH161512067/2022,A/Lille/50053/2022,640
A/Albania/290586/2023,A/Lille/50053/2022,640
A/Valladolid/24/2022,A/Lille/50053/2022,160
A/Valladolid/22/2022,A/Lille/50053/2022,320
A/Castilla La Mancha/3894/2022,A/Lille/50053/2022,160
A/Valladolid/27/2022,A/Lille/50053/2022,320
A/Valladolid/11/2022,A/Lille/50053/2022,320
A/Burgos/29/2022,A/Lille/50053/2022,320
A/Salamanca/33/2022,A/Lille/50053/2022,640
A/Burgos/28/2022,A/Lille/50053/2022,320
A/Ceuta/4232/2022,A/Lille/50053/2022,160
