Test Virus,Reference Virus,Titre
A/Thuringen/10/2022,A/Thuringen/10/2022,320
A/Switzerland/28719/2022,A/Thuringen/10/2022,160
A/Stockholm/5/2021,A/Thuringen/10/2022,80
A/Darwin/9/2021,A/Thuringen/10/2022,160
A/Catalonia/NSVH161512067/2022,A/Thuringen/10/2022,160
A/Albania/289813/2022,A/Thuringen/10/2022,160
A/Massachusetts/18/2022,A/Thuringen/10/2022,160
A/Thailand/08/2022,A/Thuringen/10/2022,160
A/Sydney/856/2023,A/Thuringen/10/2022,160
A/Vasteras/SE23-14213/2023,A/Thuringen/10/2022,80
A/Netherlands/10563/2023,A/Thuringen/10/2022,320
A/Norway/11294/2023,A/Thuringen/10/2022,80
A/CastillaLaMancha/2303/2023,A/Thuringen/10/2022,80
A/Qatar/10-VI-23-0095120/2023,A/Thuringen/10/2022,160
A/Qatar/10-VI-23-0095583/2023,A/Thuringen/10/2022,80
A/Qatar/10-VI-23-0095639/2023,A/Thuringen/10/2022,160
A/Qatar/11-VI-23-0101037/2023,A/Thuringen/10/2022,160
A/Spain/197/2023,A/Thuringen/10/2022,160
A/Spain/210/2023,A/Thuringen/10/2022,160
A/Spain/459/2023,A/Thuringen/10/2022,160
A/Spain/575/2023,A/Thuringen/10/2022,80
A/Spain/940/2023,A/Thuringen/10/2022,160
A/Spain/959/2023,A/Thuringen/10/2022,160
A/Israel/R1564/2024,A/Thuringen/10/2022,160
A/Israel/R1571/2024,A/Thuringen/10/2022,160
A/Israel/R1994/2024,A/Thuringen/10/2022,160
A/Israel/R2130/2024,A/Thuringen/10/2022,320
A/Qatar/10-VI-23-0092075/2023,A/Thuringen/10/2022,320
A/Qatar/10-VI-23-0098543/2023,A/Thuringen/10/2022,160
A/Qatar/10-VI-23-0101936/2023,A/Thuringen/10/2022,320
A/Qatar/10-VI-23-0102647/2023,A/Thuringen/10/2022,160
A/Spain/204/2023,A/Thuringen/10/2022,160
A/Spain/970/2023,A/Thuringen/10/2022,160
A/Spain/968/2023,A/Thuringen/10/2022,80
A/Macedonia/258/2023,A/Thuringen/10/2022,320
A/Macedonia/5/2024,A/Thuringen/10/2022,160
A/Macedonia/337/2024,A/Thuringen/10/2022,160
A/Israel/G727/2024,A/Thuringen/10/2022,40
A/Israel/R1285/2024,A/Thuringen/10/2022,160
A/Israel/G733/2024,A/Thuringen/10/2022,160
A/Israel/G854/2024,A/Thuringen/10/2022,160
A/Israel/R1578/2024,A/Thuringen/10/2022,160
A/Israel/R1544/2024,A/Thuringen/10/2022,160
A/Israel/R1613/2024,A/Thuringen/10/2022,160
A/Israel/R1829/2024,A/Thuringen/10/2022,160
A/Israel/R1805/2024,A/Thuringen/10/2022,80
A/Israel/R1895/2024,A/Thuringen/10/2022,160
A/Israel/R1960/2024,A/Thuringen/10/2022,160
A/Israel/R2036/2024,A/Thuringen/10/2022,320
A/Israel/R2082/2024,A/Thuringen/10/2022,160
A/Israel/R2165/2024,A/Thuringen/10/2022,160
A/Israel/R2231/2024,A/Thuringen/10/2022,320
A/Israel/R2239/2024,A/Thuringen/10/2022,160
A/Israel/R2254/2024,A/Thuringen/10/2022,160
A/Thuringen/10/2022,A/Switzerland/28719/2022,640
A/Switzerland/28719/2022,A/Switzerland/28719/2022,1280
A/Stockholm/5/2021,A/Switzerland/28719/2022,320
A/Darwin/9/2021,A/Switzerland/28719/2022,640
A/Catalonia/NSVH161512067/2022,A/Switzerland/28719/2022,320
A/Albania/289813/2022,A/Switzerland/28719/2022,320
A/Massachusetts/18/2022,A/Switzerland/28719/2022,640
A/Thailand/08/2022,A/Switzerland/28719/2022,640
A/Sydney/856/2023,A/Switzerland/28719/2022,640
A/Vasteras/SE23-14213/2023,A/Switzerland/28719/2022,640
A/Netherlands/10563/2023,A/Switzerland/28719/2022,640
A/Norway/11294/2023,A/Switzerland/28719/2022,320
A/CastillaLaMancha/2303/2023,A/Switzerland/28719/2022,320
