Test Virus,Reference Virus,Titre
A/Finland/190/2011,A/Victoria/210/2009,80
A/Brisbane/10/2007,A/Alabama/5/2010,<40
A/Perth/16/2009,A/Alabama/5/2010,80
A/Victoria/208/2009,A/Alabama/5/2010,1280
A/Victoria/210/2009,A/Alabama/5/2010,320
A/Alabama/5/2010,A/Alabama/5/2010,320
A/Perth/10/2010,A/Alabama/5/2010,640
A/Hong Kong/3969/2011,A/Alabama/5/2010,320
A/Stockholm/18/2011,A/Alabama/5/2010,80
A/Iowa/19/2010,A/Alabama/5/2010,640
A/England/253/2011,A/Alabama/5/2010,320
A/England/257/2011,A/Alabama/5/2010,320
A/England/256/2011,A/Alabama/5/2010,160
A/England/255/2011,A/Alabama/5/2010,160
A/Bratislava/31/2011,A/Alabama/5/2010,640
A/Bratislava/31/2011,A/Alabama/5/2010,320
A/England/258/2011,A/Alabama/5/2010,160
A/Tunisia/15685/2011,A/Alabama/5/2010,80
A/England/259/2011,A/Alabama/5/2010,160
A/Finland/190/2011,A/Alabama/5/2010,160
A/Brisbane/10/2007,A/Perth/10/2010,80
A/Perth/16/2009,A/Perth/10/2010,160
A/Victoria/208/2009,A/Perth/10/2010,2560
A/Victoria/210/2009,A/Perth/10/2010,1280
A/Alabama/5/2010,A/Perth/10/2010,320
A/Perth/10/2010,A/Perth/10/2010,1280
A/Hong Kong/3969/2011,A/Perth/10/2010,640
A/Stockholm/18/2011,A/Perth/10/2010,160
A/Iowa/19/2010,A/Perth/10/2010,1280
A/England/253/2011,A/Perth/10/2010,640
A/England/257/2011,A/Perth/10/2010,320
A/England/256/2011,A/Perth/10/2010,320
A/England/255/2011,A/Perth/10/2010,160
A/Bratislava/31/2011,A/Perth/10/2010,640
A/Bratislava/31/2011,A/Perth/10/2010,320
A/England/258/2011,A/Perth/10/2010,320
A/Tunisia/15685/2011,A/Perth/10/2010,160
A/England/259/2011,A/Perth/10/2010,320
A/Finland/190/2011,A/Perth/10/2010,160
A/Brisbane/10/2007,A/Hong Kong/3969/2011,320
A/Perth/16/2009,A/Hong Kong/3969/2011,320
A/Victoria/208/2009,A/Hong Kong/3969/2011,2560
A/Victoria/210/2009,A/Hong Kong/3969/2011,1280
A/Alabama/5/2010,A/Hong Kong/3969/2011,640
A/Perth/10/2010,A/Hong Kong/3969/2011,2560
A/Hong Kong/3969/2011,A/Hong Kong/3969/2011,1280
A/Stockholm/18/2011,A/Hong Kong/3969/2011,640
A/Iowa/19/2010,A/Hong Kong/3969/2011,2560
A/England/253/2011,A/Hong Kong/3969/2011,1280
A/England/257/2011,A/Hong Kong/3969/2011,640
A/England/256/2011,A/Hong Kong/3969/2011,640
A/England/255/2011,A/Hong Kong/3969/2011,320
A/Bratislava/31/2011,A/Hong Kong/3969/2011,1280
A/Bratislava/31/2011,A/Hong Kong/3969/2011,640
A/England/258/2011,A/Hong Kong/3969/2011,640
A/Tunisia/15685/2011,A/Hong Kong/3969/2011,640
A/England/259/2011,A/Hong Kong/3969/2011,640
A/Finland/190/2011,A/Hong Kong/3969/2011,640
A/Brisbane/10/2007,A/Stockholm/18/2011,40
A/Perth/16/2009,A/Stockholm/18/2011,160
A/Victoria/208/2009,A/Stockholm/18/2011,1280
A/Victoria/210/2009,A/Stockholm/18/2011,640
A/Alabama/5/2010,A/Stockholm/18/2011,160
A/Perth/10/2010,A/Stockholm/18/2011,1280
A/Hong Kong/3969/2011,A/Stockholm/18/2011,320
A/Stockholm/18/2011,A/Stockholm/18/2011,320
A/Iowa/19/2010,A/Stockholm/18/2011,1280
A/England/253/2011,A/Stockholm/18/2011,640
A/England/257/2011,A/Stockholm/18/2011,640
A/England/256/2011,A/Stockholm/18/2011,320
A/England/255/2011,A/Stockholm/18/2011,320
A/Bratislava/31/2011,A/Stockholm/18/2011,640
A/Bratislava/31/2011,A/Stockholm/18/2011,320
A/England/258/2011,A/Stockholm/18/2011,320
A/Tunisia/15685/2011,A/Stockholm/18/2011,320
A/England/259/2011,A/Stockholm/18/2011,320
A/Finland/190/2011,A/Stockholm/18/2011,320
A/Brisbane/10/2007,A/Iowa/19/2010,40
A/Perth/16/2009,A/Iowa/19/2010,160
A/Victoria/208/2009,A/Iowa/19/2010,5120
A/Victoria/210/2009,A/Iowa/19/2010,1280
A/Alabama/5/2010,A/Iowa/19/2010,320
A/Perth/10/2010,A/Iowa/19/2010,1280
A/Hong Kong/3969/2011,A/Iowa/19/2010,640
A/Stockholm/18/2011,A/Iowa/19/2010,160
A/Iowa/19/2010,A/Iowa/19/2010,5120
A/England/253/2011,A/Iowa/19/2010,640
A/England/257/2011,A/Iowa/19/2010,320
A/England/256/2011,A/Iowa/19/2010,320
A/England/255/2011,A/Iowa/19/2010,160
A/Bratislava/31/2011,A/Iowa/19/2010,640
A/Bratislava/31/2011,A/Iowa/19/2010,320
A/England/258/2011,A/Iowa/19/2010,320
A/Tunisia/15685/2011,A/Iowa/19/2010,320
A/England/259/2011,A/Iowa/19/2010,160
A/Finland/190/2011,A/Iowa/19/2010,160
A/Brisbane/10/2007,A/Brisbane/10/2007,640
A/Perth/16/2009,A/Brisbane/10/2007,<40
A/Victoria/208/2009,A/Brisbane/10/2007,320
A/Victoria/210/2009,A/Brisbane/10/2007,320
A/Alabama/5/2010,A/Brisbane/10/2007,<40
A/Perth/10/2010,A/Brisbane/10/2007,320
A/Hong Kong/3969/2011,A/Brisbane/10/2007,80
A/Stockholm/18/2011,A/Brisbane/10/2007,80
A/Iowa/19/2010,A/Brisbane/10/2007,320
A/Brisbane/299/2011,A/Brisbane/10/2007,160
A/Stockholm/23/2011,A/Brisbane/10/2007,<40
A/Stockholm/24/2011,A/Brisbane/10/2007,<40
A/Stockholm/26/2011,A/Brisbane/10/2007,<40
A/Norway/2047/2011,A/Brisbane/10/2007,40
A/Norway/2125/2011,A/Brisbane/10/2007,80
A/Algeria/G04/2011,A/Brisbane/10/2007,<40
A/Stockholm/29/2011,A/Brisbane/10/2007,<40
A/Algeria/G05/2011,A/Brisbane/10/2007,<40
A/Norway/2146/2011,A/Brisbane/10/2007,<40
A/Algeria/G10/2011,A/Brisbane/10/2007,<40
A/Algeria/G36/2011,A/Brisbane/10/2007,<40
A/Bayern/87/2011,A/Brisbane/10/2007,<40
A/Stockholm/33/2011,A/Brisbane/10/2007,<40
A/Stockholm/32/2011,A/Brisbane/10/2007,40
A/Stockholm/34/2011,A/Brisbane/10/2007,40
A/Netherlands/702/2011,A/Brisbane/10/2007,<40
A/Berlin/85/2011,A/Brisbane/10/2007,40
A/Berlin/86/2011,A/Brisbane/10/2007,40
A/Berlin/87/2011,A/Brisbane/10/2007,40
A/Brisbane/10/2007,A/Perth/16/2009,40
A/Perth/16/2009,A/Perth/16/2009,640
A/Victoria/208/2009,A/Perth/16/2009,640
A/Victoria/210/2009,A/Perth/16/2009,2560
A/Alabama/5/2010,A/Perth/16/2009,80
A/Perth/10/2010,A/Perth/16/2009,640
A/Hong Kong/3969/2011,A/Perth/16/2009,160
A/Stockholm/18/2011,A/Perth/16/2009,80
A/Iowa/19/2010,A/Perth/16/2009,640
A/Brisbane/299/2011,A/Perth/16/2009,160
A/Stockholm/23/2011,A/Perth/16/2009,40
A/Stockholm/24/2011,A/Perth/16/2009,40
A/Stockholm/26/2011,A/Perth/16/2009,40
A/Norway/2047/2011,A/Perth/16/2009,160
A/Norway/2125/2011,A/Perth/16/2009,320
A/Algeria/G04/2011,A/Perth/16/2009,80
A/Stockholm/29/2011,A/Perth/16/2009,40
A/Algeria/G05/2011,A/Perth/16/2009,40
A/Norway/2146/2011,A/Perth/16/2009,40
A/Algeria/G10/2011,A/Perth/16/2009,80
A/Algeria/G36/2011,A/Perth/16/2009,80
A/Bayern/87/2011,A/Perth/16/2009,80
A/Stockholm/33/2011,A/Perth/16/2009,80
A/Stockholm/32/2011,A/Perth/16/2009,160
A/Stockholm/34/2011,A/Perth/16/2009,40
A/Netherlands/702/2011,A/Perth/16/2009,80
A/Berlin/85/2011,A/Perth/16/2009,160
A/Berlin/86/2011,A/Perth/16/2009,160
A/Berlin/87/2011,A/Perth/16/2009,160
A/Brisbane/10/2007,A/Victoria/208/2009,40
A/Perth/16/2009,A/Victoria/208/2009,40
A/Victoria/208/2009,A/Victoria/208/2009,2560
A/Victoria/210/2009,A/Victoria/208/2009,2560
A/Alabama/5/2010,A/Victoria/208/2009,40
A/Perth/10/2010,A/Victoria/208/2009,1280
A/Hong Kong/3969/2011,A/Victoria/208/2009,80
A/Stockholm/18/2011,A/Victoria/208/2009,80
A/Iowa/19/2010,A/Victoria/208/2009,2560
A/Brisbane/299/2011,A/Victoria/208/2009,640
A/Stockholm/23/2011,A/Victoria/208/2009,80
A/Stockholm/24/2011,A/Victoria/208/2009,80
A/Stockholm/26/2011,A/Victoria/208/2009,80
A/Norway/2047/2011,A/Victoria/208/2009,160
A/Norway/2125/2011,A/Victoria/208/2009,320
A/Algeria/G04/2011,A/Victoria/208/2009,160
A/Stockholm/29/2011,A/Victoria/208/2009,80
A/Algeria/G05/2011,A/Victoria/208/2009,80
A/Norway/2146/2011,A/Victoria/208/2009,80
A/Algeria/G10/2011,A/Victoria/208/2009,160
A/Algeria/G36/2011,A/Victoria/208/2009,160
A/Bayern/87/2011,A/Victoria/208/2009,160
A/Stockholm/33/2011,A/Victoria/208/2009,80
A/Stockholm/32/2011,A/Victoria/208/2009,160
A/Stockholm/34/2011,A/Victoria/208/2009,80
A/Netherlands/702/2011,A/Victoria/208/2009,80
A/Berlin/85/2011,A/Victoria/208/2009,160
A/Berlin/86/2011,A/Victoria/208/2009,160
A/Berlin/87/2011,A/Victoria/208/2009,160
A/Brisbane/10/2007,A/Victoria/210/2009,<40
A/Perth/16/2009,A/Victoria/210/2009,160
A/Victoria/208/2009,A/Victoria/210/2009,2560
A/Victoria/210/2009,A/Victoria/210/2009,5120
A/Alabama/5/2010,A/Victoria/210/2009,40
A/Perth/10/2010,A/Victoria/210/2009,2560
A/Hong Kong/3969/2011,A/Victoria/210/2009,160
A/Stockholm/18/2011,A/Victoria/210/2009,160
A/Iowa/19/2010,A/Victoria/210/2009,2560
A/Brisbane/299/2011,A/Victoria/210/2009,1280
A/Stockholm/23/2011,A/Victoria/210/2009,80
A/Stockholm/24/2011,A/Victoria/210/2009,80
A/Stockholm/26/2011,A/Victoria/210/2009,80
A/Norway/2047/2011,A/Victoria/210/2009,160
A/Norway/2125/2011,A/Victoria/210/2009,320
A/Algeria/G04/2011,A/Victoria/210/2009,160
A/Stockholm/29/2011,A/Victoria/210/2009,80
A/Algeria/G05/2011,A/Victoria/210/2009,80
A/Norway/2146/2011,A/Victoria/210/2009,80
A/Algeria/G10/2011,A/Victoria/210/2009,160
A/Algeria/G36/2011,A/Victoria/210/2009,160
A/Bayern/87/2011,A/Victoria/210/2009,160
A/Stockholm/33/2011,A/Victoria/210/2009,160
A/Stockholm/32/2011,A/Victoria/210/2009,160
A/Stockholm/34/2011,A/Victoria/210/2009,80
A/Netherlands/702/2011,A/Victoria/210/2009,80
A/Berlin/85/2011,A/Victoria/210/2009,160
A/Berlin/86/2011,A/Victoria/210/2009,160
A/Berlin/87/2011,A/Victoria/210/2009,160
A/Brisbane/10/2007,A/Alabama/5/2010,<40
A/Perth/16/2009,A/Alabama/5/2010,160
A/Victoria/208/2009,A/Alabama/5/2010,1280
A/Victoria/210/2009,A/Alabama/5/2010,640
A/Alabama/5/2010,A/Alabama/5/2010,320
A/Perth/10/2010,A/Alabama/5/2010,1280
A/Hong Kong/3969/2011,A/Alabama/5/2010,320
A/Stockholm/18/2011,A/Alabama/5/2010,320
A/Iowa/19/2010,A/Alabama/5/2010,2560
A/Brisbane/299/2011,A/Alabama/5/2010,320
A/Stockholm/23/2011,A/Alabama/5/2010,80
A/Stockholm/24/2011,A/Alabama/5/2010,160
A/Stockholm/26/2011,A/Alabama/5/2010,160
A/Norway/2047/2011,A/Alabama/5/2010,320
A/Norway/2125/2011,A/Alabama/5/2010,640
A/Algeria/G04/2011,A/Alabama/5/2010,160
A/Stockholm/29/2011,A/Alabama/5/2010,160
A/Algeria/G05/2011,A/Alabama/5/2010,80
A/Norway/2146/2011,A/Alabama/5/2010,160
A/Algeria/G10/2011,A/Alabama/5/2010,160
A/Algeria/G36/2011,A/Alabama/5/2010,160
A/Bayern/87/2011,A/Alabama/5/2010,160
A/Stockholm/33/2011,A/Alabama/5/2010,160
A/Stockholm/32/2011,A/Alabama/5/2010,320
A/Stockholm/34/2011,A/Alabama/5/2010,160
A/Netherlands/702/2011,A/Alabama/5/2010,160
A/Berlin/85/2011,A/Alabama/5/2010,320
A/Berlin/86/2011,A/Alabama/5/2010,320
A/Berlin/87/2011,A/Alabama/5/2010,320
A/Brisbane/10/2007,A/Perth/10/2010,80
A/Perth/16/2009,A/Perth/10/2010,160
A/Victoria/208/2009,A/Perth/10/2010,2560
A/Victoria/210/2009,A/Perth/10/2010,2560
A/Alabama/5/2010,A/Perth/10/2010,320
A/Perth/10/2010,A/Perth/10/2010,2560
A/Hong Kong/3969/2011,A/Perth/10/2010,320
A/Stockholm/18/2011,A/Perth/10/2010,320
A/Iowa/19/2010,A/Perth/10/2010,2560
A/Brisbane/299/2011,A/Perth/10/2010,640
A/Stockholm/23/2011,A/Perth/10/2010,160
A/Stockholm/24/2011,A/Perth/10/2010,320
A/Stockholm/26/2011,A/Perth/10/2010,160
A/Norway/2047/2011,A/Perth/10/2010,640
A/Norway/2125/2011,A/Perth/10/2010,1280
A/Algeria/G04/2011,A/Perth/10/2010,320
A/Stockholm/29/2011,A/Perth/10/2010,160
A/Algeria/G05/2011,A/Perth/10/2010,160
A/Norway/2146/2011,A/Perth/10/2010,160
A/Algeria/G10/2011,A/Perth/10/2010,320
A/Algeria/G36/2011,A/Perth/10/2010,320
A/Bayern/87/2011,A/Perth/10/2010,320
A/Stockholm/33/2011,A/Perth/10/2010,320
A/Stockholm/32/2011,A/Perth/10/2010,640
A/Stockholm/34/2011,A/Perth/10/2010,160
A/Netherlands/702/2011,A/Perth/10/2010,320
A/Berlin/85/2011,A/Perth/10/2010,640
A/Berlin/86/2011,A/Perth/10/2010,640
A/Berlin/87/2011,A/Perth/10/2010,640
A/Brisbane/10/2007,A/Hong Kong/3969/2011,160
A/Perth/16/2009,A/Hong Kong/3969/2011,640
A/Victoria/208/2009,A/Hong Kong/3969/2011,2560
A/Victoria/210/2009,A/Hong Kong/3969/2011,2560
A/Alabama/5/2010,A/Hong Kong/3969/2011,640
A/Perth/10/2010,A/Hong Kong/3969/2011,2560
A/Hong Kong/3969/2011,A/Hong Kong/3969/2011,1280
A/Stockholm/18/2011,A/Hong Kong/3969/2011,1280
A/Iowa/19/2010,A/Hong Kong/3969/2011,2560
A/Brisbane/299/2011,A/Hong Kong/3969/2011,1280
A/Stockholm/23/2011,A/Hong Kong/3969/2011,320
A/Stockholm/24/2011,A/Hong Kong/3969/2011,320
A/Stockholm/26/2011,A/Hong Kong/3969/2011,320
A/Norway/2047/2011,A/Hong Kong/3969/2011,1280
A/Norway/2125/2011,A/Hong Kong/3969/2011,2560
A/Algeria/G04/2011,A/Hong Kong/3969/2011,640
A/Stockholm/29/2011,A/Hong Kong/3969/2011,640
A/Algeria/G05/2011,A/Hong Kong/3969/2011,320
A/Norway/2146/2011,A/Hong Kong/3969/2011,320
A/Algeria/G10/2011,A/Hong Kong/3969/2011,640
A/Algeria/G36/2011,A/Hong Kong/3969/2011,640
A/Bayern/87/2011,A/Hong Kong/3969/2011,640
A/Stockholm/33/2011,A/Hong Kong/3969/2011,640
A/Stockholm/32/2011,A/Hong Kong/3969/2011,1280
A/Stockholm/34/2011,A/Hong Kong/3969/2011,320
A/Netherlands/702/2011,A/Hong Kong/3969/2011,640
A/Berlin/85/2011,A/Hong Kong/3969/2011,1280
A/Berlin/86/2011,A/Hong Kong/3969/2011,640
A/Berlin/87/2011,A/Hong Kong/3969/2011,640
A/Brisbane/10/2007,A/Stockholm/18/2011,<40
A/Perth/16/2009,A/Stockholm/18/2011,160
A/Victoria/208/2009,A/Stockholm/18/2011,2560
A/Victoria/210/2009,A/Stockholm/18/2011,1280
A/Alabama/5/2010,A/Stockholm/18/2011,320
A/Perth/10/2010,A/Stockholm/18/2011,1280
A/Hong Kong/3969/2011,A/Stockholm/18/2011,320
A/Stockholm/18/2011,A/Stockholm/18/2011,640
A/Iowa/19/2010,A/Stockholm/18/2011,2560
A/Brisbane/299/2011,A/Stockholm/18/2011,640
A/Stockholm/23/2011,A/Stockholm/18/2011,160
A/Stockholm/24/2011,A/Stockholm/18/2011,320
A/Stockholm/26/2011,A/Stockholm/18/2011,320
A/Norway/2047/2011,A/Stockholm/18/2011,320
A/Norway/2125/2011,A/Stockholm/18/2011,640
A/Algeria/G04/2011,A/Stockholm/18/2011,320
A/Stockholm/29/2011,A/Stockholm/18/2011,320
A/Algeria/G05/2011,A/Stockholm/18/2011,160
A/Norway/2146/2011,A/Stockholm/18/2011,160
A/Algeria/G10/2011,A/Stockholm/18/2011,640
A/Algeria/G36/2011,A/Stockholm/18/2011,640
A/Bayern/87/2011,A/Stockholm/18/2011,320
A/Stockholm/33/2011,A/Stockholm/18/2011,320
A/Stockholm/32/2011,A/Stockholm/18/2011,640
A/Stockholm/34/2011,A/Stockholm/18/2011,160
A/Netherlands/702/2011,A/Stockholm/18/2011,160
A/Berlin/85/2011,A/Stockholm/18/2011,640
A/Berlin/86/2011,A/Stockholm/18/2011,640
A/Berlin/87/2011,A/Stockholm/18/2011,640
A/Brisbane/10/2007,A/Iowa/19/2010,40
A/Perth/16/2009,A/Iowa/19/2010,160
A/Victoria/208/2009,A/Iowa/19/2010,2560
A/Victoria/210/2009,A/Iowa/19/2010,1280
A/Alabama/5/2010,A/Iowa/19/2010,320
A/Perth/10/2010,A/Iowa/19/2010,1280
A/Hong Kong/3969/2011,A/Iowa/19/2010,320
A/Stockholm/18/2011,A/Iowa/19/2010,320
A/Iowa/19/2010,A/Iowa/19/2010,2560
A/Brisbane/299/2011,A/Iowa/19/2010,1280
A/Stockholm/23/2011,A/Iowa/19/2010,80
A/Stockholm/24/2011,A/Iowa/19/2010,320
A/Stockholm/26/2011,A/Iowa/19/2010,160
A/Norway/2047/2011,A/Iowa/19/2010,640
A/Norway/2125/2011,A/Iowa/19/2010,1280
A/Algeria/G04/2011,A/Iowa/19/2010,320
A/Stockholm/29/2011,A/Iowa/19/2010,160
A/Algeria/G05/2011,A/Iowa/19/2010,160
A/Norway/2146/2011,A/Iowa/19/2010,160
A/Algeria/G10/2011,A/Iowa/19/2010,320
A/Algeria/G36/2011,A/Iowa/19/2010,320
A/Bayern/87/2011,A/Iowa/19/2010,320
A/Stockholm/33/2011,A/Iowa/19/2010,320
A/Stockholm/32/2011,A/Iowa/19/2010,640
A/Stockholm/34/2011,A/Iowa/19/2010,160
A/Netherlands/702/2011,A/Iowa/19/2010,320
A/Berlin/85/2011,A/Iowa/19/2010,640
A/Berlin/86/2011,A/Iowa/19/2010,640
A/Berlin/87/2011,A/Iowa/19/2010,640
A/Brisbane/10/2007,A/Brisbane/10/2007,640
A/Perth/16/2009,A/Brisbane/10/2007,<40
A/Victoria/208/2009,A/Brisbane/10/2007,640
A/Victoria/210/2009,A/Brisbane/10/2007,1280
A/Alabama/5/2010,A/Brisbane/10/2007,<40
A/Perth/10/2010,A/Brisbane/10/2007,640
A/Hong Kong/3969/2011,A/Brisbane/10/2007,80
A/Stockholm/18/2011,A/Brisbane/10/2007,80
A/Iowa/19/2010,A/Brisbane/10/2007,160
A/Chiang Rai/277/2011,A/Brisbane/10/2007,40
A/Hormozgan/7980/2011,A/Brisbane/10/2007,<40
A/Hormozgan/7981/2011,A/Brisbane/10/2007,40
A/Khorasan/8032/2011,A/Brisbane/10/2007,40
A/Khorasan/8320/2011,A/Brisbane/10/2007,40
A/Tehran/8331/2011,A/Brisbane/10/2007,40
A/Esfahan/8343/2011,A/Brisbane/10/2007,40
A/Kentucky/05/2011,A/Brisbane/10/2007,<40
A/Utah/12/2011,A/Brisbane/10/2007,80
A/Madrid/RR8753/2011,A/Brisbane/10/2007,40
A/Slovenia/2855/2011,A/Brisbane/10/2007,40
A/Berlin/92/2011,A/Brisbane/10/2007,40
A/Berlin/93/2011,A/Brisbane/10/2007,80
A/Norway/2366/2011,A/Brisbane/10/2007,160
A/Berlin/89/2011,A/Brisbane/10/2007,40
A/Slovenia/2970/2011,A/Brisbane/10/2007,40
A/Berlin/88/2011,A/Brisbane/10/2007,40
A/Berlin/90/2011,A/Brisbane/10/2007,40
A/Madrid/RR8856/2011,A/Brisbane/10/2007,40
A/Berlin/91/2011,A/Brisbane/10/2007,40
A/Castilla La Mancha/RR8843/2011,A/Brisbane/10/2007,40
A/Pais Vasco/RR8864/2011,A/Brisbane/10/2007,<40
A/Pais Vasco/RR8867/2011,A/Brisbane/10/2007,40
A/Castilla La Mancha/RR8870/2011,A/Brisbane/10/2007,40
A/Castilla La Mancha/RR8871/2011,A/Brisbane/10/2007,40
A/Berlin/1/2012,A/Brisbane/10/2007,40
A/Slovenia/9/2012,A/Brisbane/10/2007,<40
A/Brisbane/10/2007,A/Perth/16/2009,<40
A/Perth/16/2009,A/Perth/16/2009,320
A/Victoria/208/2009,A/Perth/16/2009,640
A/Victoria/210/2009,A/Perth/16/2009,1280
A/Alabama/5/2010,A/Perth/16/2009,80
A/Perth/10/2010,A/Perth/16/2009,640
A/Hong Kong/3969/2011,A/Perth/16/2009,160
A/Stockholm/18/2011,A/Perth/16/2009,160
A/Iowa/19/2010,A/Perth/16/2009,1280
A/Chiang Rai/277/2011,A/Perth/16/2009,160
A/Hormozgan/7980/2011,A/Perth/16/2009,40
A/Hormozgan/7981/2011,A/Perth/16/2009,160
A/Khorasan/8032/2011,A/Perth/16/2009,160
A/Khorasan/8320/2011,A/Perth/16/2009,160
A/Tehran/8331/2011,A/Perth/16/2009,160
A/Esfahan/8343/2011,A/Perth/16/2009,320
A/Kentucky/05/2011,A/Perth/16/2009,40
A/Utah/12/2011,A/Perth/16/2009,80
A/Madrid/RR8753/2011,A/Perth/16/2009,80
A/Slovenia/2855/2011,A/Perth/16/2009,160
A/Berlin/92/2011,A/Perth/16/2009,160
A/Berlin/93/2011,A/Perth/16/2009,320
A/Norway/2366/2011,A/Perth/16/2009,160
A/Berlin/89/2011,A/Perth/16/2009,160
A/Slovenia/2970/2011,A/Perth/16/2009,320
A/Berlin/88/2011,A/Perth/16/2009,160
A/Berlin/90/2011,A/Perth/16/2009,160
A/Madrid/RR8856/2011,A/Perth/16/2009,160
A/Berlin/91/2011,A/Perth/16/2009,160
A/Castilla La Mancha/RR8843/2011,A/Perth/16/2009,320
A/Pais Vasco/RR8864/2011,A/Perth/16/2009,80
A/Pais Vasco/RR8867/2011,A/Perth/16/2009,80
A/Castilla La Mancha/RR8870/2011,A/Perth/16/2009,160
A/Castilla La Mancha/RR8871/2011,A/Perth/16/2009,160
A/Berlin/1/2012,A/Perth/16/2009,160
A/Slovenia/9/2012,A/Perth/16/2009,80
A/Brisbane/10/2007,A/Victoria/208/2009,<40
A/Perth/16/2009,A/Victoria/208/2009,40
A/Victoria/208/2009,A/Victoria/208/2009,2560
A/Victoria/210/2009,A/Victoria/208/2009,1280
A/Alabama/5/2010,A/Victoria/208/2009,40
A/Perth/10/2010,A/Victoria/208/2009,1280
A/Hong Kong/3969/2011,A/Victoria/208/2009,160
A/Stockholm/18/2011,A/Victoria/208/2009,160
A/Iowa/19/2010,A/Victoria/208/2009,5120
A/Chiang Rai/277/2011,A/Victoria/208/2009,320
A/Hormozgan/7980/2011,A/Victoria/208/2009,160
A/Hormozgan/7981/2011,A/Victoria/208/2009,320
A/Khorasan/8032/2011,A/Victoria/208/2009,320
A/Khorasan/8320/2011,A/Victoria/208/2009,160
A/Tehran/8331/2011,A/Victoria/208/2009,160
A/Esfahan/8343/2011,A/Victoria/208/2009,160
